Date,Day of Week,Time Reported,Type,Status,Location,Area,Description,Lat,Long
07-30-2018,1,10:16 AM,ANNOYING CALLS/TEXTS/EMAILS,CLOSED,7 WARE ST,CAMBRIDGE,Officer dispatched to take a report of annoying calls an office has received.,42.3724083,-71.1134267
07-30-2018,1,3:03 PM,THEFT REPORT,CLOSED,1545 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to take a report of a stolen Dell laptop valued at $600.00.,42.3779522,-71.1185219
07-30-2018,1,10:49 PM,THEFT REPORT,CLOSED,1 OXFORD ST,CAMBRIDGE,"Officer dispatched to take a report of a stolen white and blue wallet valued at $25.00, a credit/debit card, an HUID card and a key.",42.376431,-71.1169182
07-29-2018,0,10:39 PM,ASSIST CAMBRIDGE POLICE,CLOSED,EVERETT ST,CAMBRIDGE,Officers dispatched to a report of an individual peeping into windows in the area. Officers arrived and report individual gone on arrival.,42.3800101,-71.1167679
07-28-2018,6,1:18 PM,MOTOR VEHICLE ACCIDENT,CLOSED,125 WESTERN AVE,ALLSTON,Officer dispatched to take a report of a motor vehicle accident with no personal injuries.,42.3641094,-71.1241841
07-28-2018,6,8:35 PM,SKATEBOARD/BIKE COMPLAINT,CLOSED,31 HARVARD YARD,CAMBRIDGE,"Officers dispatched to a report of individuals riding bicycles on the steps. Officers arrived, located individuals and sent them on their way.",42.3743935,-71.1162572
07-27-2018,5,1:45 AM,THEFT REPORT,CLOSED,79 N HARVARD ST,ALLSTON,Officers dispatched to take a report of an unlawful entry into the building.,42.3667301,-71.127491
07-27-2018,5,3:04 AM,THEFT REPORT,OPEN,10 HARVARD YARD,CAMBRIDGE,"Officer dispatched to take a report of a forcible breaking entering into a room in which an Apple laptop valued at $2,000.00 was reported stolen.",42.3743935,-71.1162572
07-27-2018,5,7:50 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in the alleyway. Officers arrived, located individual and sent them on their way.",42.3739234,-71.1220834
07-27-2018,5,9:47 AM,ASSIST CAMBRIDGE POLICE,CLOSED,WINTHROP ST / DUNSTER ST,CAMBRIDGE,Officer dispatched to take a report of a recovered stolen pocketbook.,42.3717447,-71.1196241
07-27-2018,5,12:10 PM,VANDALISM,CLOSED,11 GRANT ST,CAMBRIDGE,Officer dispatched to take a report of tagging/graffiti done to an electrical box.,42.3697112,-71.1154836
07-27-2018,5,1:10 PM,VANDALISM,CLOSED,260 LONGWOOD AVE,BOSTON,Officer dispatched to take a report of vandalism done to a painting in which it looked as if someone punched it.,42.3369505,-71.1041268
07-27-2018,5,2:19 PM,THEFT REPORT,CLOSED,1 OXFORD ST,CAMBRIDGE,"Officer dispatched to take a report of a stolen grey backpack valued at $25.00, school supplies valued at $60.00 and book valued at $15.00.",42.376431,-71.1169182
07-27-2018,5,5:30 PM,SUSPICIOUS ACTIVITY,CLOSED,64 BRATTLE ST,CAMBRIDGE,Officer dispatched to take a report of a suspicious incident.,42.3748457,-71.1229902
07-27-2018,5,6:16 PM,SUSPICIOUS ACTIVITY,CLOSED,64 BRATTLE ST,CAMBRIDGE,Officer dispatched to take a report of a suspicious incident.,42.3748457,-71.1229902
07-27-2018,5,6:53 PM,SUSPICIOUS ACTIVITY,CLOSED,11 DIVINITY AVE,CAMBRIDGE,Officers dispatched to a report of the first floor restroom occupied for over an hour. Officers arrived and report restroom vacant.,42.378233,-71.114759
07-27-2018,5,11:14 PM,NOISE COMPLAINT,CLOSED,900 MEMORIAL DR,CAMBRIDGE,Officers dispatched to a report of loud noise coming from an apartment. Officers arrived and advised occupants of apartment 1903 to keep noise level down.,42.3662518,-71.1152777
07-26-2018,4,7:21 AM,TRESPASSING,ARREST,1120 SOLDIERS FIELD RD,ALLSTON,"Officers dispatched to a report of an unwanted guest sleeping at the front doors. Officers arrived, located individual and conducted a field interview. The individual was run for wants/warrants with negative result but did show positive results for an active trespass warning for all Harvard University property. The individual was then placed under arrest for Trespassing.",42.3651818,-71.1308473
07-26-2018,4,8:05 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in the alley. Officers arrived, located individual and sent them on their way.",42.3739234,-71.1220834
07-26-2018,4,8:06 AM,UNWANTED GUEST,CLOSED,14 APPIAN WAY,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping behind the building. Officers arrived, located individual and sent them on their way.",42.3754134,-71.1212954
07-26-2018,4,10:55 AM,SUSPICIOUS MAIL/ PACKAGE/BAG,CLOSED,10 SHATTUCK ST,BOSTON,Officer dispatched to a report of an unattended bag on the second floor. Officer arrived and report bag belonged to student who claimed property.,42.33522,-71.1035841
07-26-2018,4,11:08 AM,ASSIST CAMBRIDGE POLICE,CLOSED,11-15 GREEN ST,CAMBRIDGE,Officer dispatched to take a report of suspicious activity.,42.3617241,-71.0987561
07-26-2018,4,7:37 PM,SUSPICIOUS ACTIVITY,CLOSED,1201 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to a report of the odor or marijuana coming from a room. Officer arrived and report negative results.,42.3719526,-71.1147573
07-26-2018,4,11:40 PM,ASSAULT REPORT,OPEN,64 LINNAEAN ST,CAMBRIDGE,Officer dispatched to take a report of an assault and battery.,42.381808,-71.1255378
07-25-2018,3,5:18 AM,MOTOR VEHICLE THEFT,OPEN,10 AKRON ST,CAMBRIDGE,"Officer dispatched to take a report of a recovered stolen motor vehicle, a stolen set of keys, two stolen 2-way radios and a stolen garage door transponder from a Bobcat. In addition, 10 motor vehicles were vandalized.",42.3656371,-71.1152429
07-25-2018,3,7:50 AM,TRESPASS WARNING,CLOSED,50 N HARVARD ST,ALLSTON,Officer while on patrol observed an individual on Harvard property who didn't seem to have authorization to be there. Officer approached the individual and conducted a field interview. The individual was run for wants/warrants with negative results. The individual was then issued a verbal trespass warning for all Harvard University property and sent on their way.,42.3670587,-71.1245529
07-25-2018,3,4:02 PM,FIELD INTERVIEW,CLOSED,HINGHST / MEMORIAL DR,CAMBRIDGE,"Officers dispatched to a report of an individual who recently possibly stole a bicycle from the area. Officers arrived, located individual and conducted a field interview. The individual was run for wants/warrants with negative results. It was determined that the bicycle was abandoned and the individual was just trying to remove a part for their damaged bicycle.",42.3613293,-71.1152148
07-25-2018,3,5:32 PM,TRESPASS WARNING,CLOSED,3 HARVARD YARD,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest in the building. Officers arrived, located individual and conducted a field interview. The individual was run for wants/warrants with negative but did show positive results for an active trespass warning for all Harvard University property. The individual was then transported to a medical facility by Pro Ambulance and re-issued a verbal trespass warning.",42.3743935,-71.1162572
07-25-2018,3,8:19 PM,SUSPICIOUS ACTIVITY,CLOSED,5 HARVARD YARD,CAMBRIDGE,Officers dispatched to a report of suspicious activity. Officers arrived and report area all in order.,42.3743935,-71.1162572
07-25-2018,3,11:28 PM,THEFT REPORT,CLOSED,48 QUINCY ST,CAMBRIDGE,Officer dispatched to take a report of a stolen Asus laptop valued at $900.00.,42.3757999,-71.1139077
07-24-2018,2,7:16 AM,UNWANTED GUEST,CLOSED,79 JFK ST,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest sleeping outside of the building. Officer arrived, located individual and sent them on their way.",42.3709808,-71.1221527
07-24-2018,2,7:38 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping outside of the building. Officers arrived, located individual and sent them on their way.",42.3739234,-71.1220834
07-24-2018,2,7:43 AM,UNWANTED GUEST,CLOSED,7 APPIAN WAY,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping outside of the building. Officers arrived, located individual and sent them on their way.",42.3749147,-71.1212016
07-24-2018,2,1:47 PM,SUSPICIOUS ACTIVITY,CLOSED,33 KIRKLAND ST,CAMBRIDGE,"Officers dispatched to a report of an individual in the building who may not have authorization to be there. Officers arrived, located individual who had authorization to be in the building.",42.3771666,-71.1134286
07-24-2018,2,4:02 PM,SUSPICIOUS MAIL/ PACKAGE/BAG,CLOSED,1 HARVARD YARD,CAMBRIDGE,Officers dispatched to a report of a suspicious package next to the statue. Officers arrived and report no package found in the area.,42.374896,-71.1160649
07-24-2018,2,5:23 PM,UNWANTED GUEST,CLOSED,1 HARVARD YARD,CAMBRIDGE,Officers dispatched to a report of an unwanted guest outside of the building. Officers arrived and report individual gone on arrival.,42.374896,-71.1160649
07-24-2018,2,10:42 PM,PROPERTY DAMAGE,CLOSED,52 OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of a broken window.,42.3799895,-71.1153309
07-23-2018,1,2:03 AM,MOTOR VEHICLE THEFT,CLOSED,125 PUTNAVE,CAMBRIDGE,Officer took a report of a recovered stolen motor vehicle.,42.3664266,-71.1141386
07-23-2018,1,3:50 AM,THEFT REPORT,OPEN,125 PUTNAVE,CAMBRIDGE,Officer took a report of a forcible breaking and entering into a motor vehicle. There are no reported items stolen at this time.,42.3664266,-71.1141386
07-23-2018,1,7:41 AM,UNWANTED GUEST,CLOSED,67 BRATTLE ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in the area. Officers arrived, located individual and sent them on their way.",42.375852,-71.122433
07-23-2018,1,9:08 AM,UNWANTED GUEST,CLOSED,1 OXFORD ST,CAMBRIDGE,Officers dispatched to a report of an unwanted guest in the area. Officers arrived and report individual gone on arrival.,42.376431,-71.1169182
07-23-2018,1,11:16 AM,TRESPASS WARNING,CLOSED,6 DIVINITY AVE,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest in the building. Officer arrived, located individual and conducted a field interview. The individual was run for wants/warrants with negative results. The individual was then issued a verbal trespass warning for all Harvard University property and sent on their way.",42.3780714,-71.1139248
07-23-2018,1,1:44 PM,SUSPICIOUS ACTIVITY,CLOSED,1525 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to take a report of a suspicious letter an individual received.,42.3757321,-71.1189638
07-23-2018,1,2:40 PM,THEFT REPORT,OPEN,19 ELIOT ST,CAMBRIDGE,"Officer dispatched to take a report of a stolen wallet valued at $10.00, credit/debit cards, a license and an identification card.",42.3728363,-71.1215209
07-23-2018,1,4:03 PM,SUSPICIOUS ACTIVITY,CLOSED,14 APPIAN WAY,CAMBRIDGE,Officer dispatched to take a report of a suspicious email an individual received.,42.3754134,-71.1212954
07-23-2018,1,6:54 PM,SUSPICIOUS ACTIVITY,CLOSED,25 TRAVIS ST,ALLSTON,"Officers dispatched to a report of an individual spray painting near a motor vehicle. Officers arrived, located individual and advised them to stop as they could damage other vehicles.",42.3622734,-71.128963
07-22-2018,0,10:26 AM,UNWANTED GUEST,CLOSED,79 JFK ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping by the park doors. Officers arrived, located individual and sent them on their way.",42.3709808,-71.1221527
07-22-2018,0,4:11 PM,ASSIST CAMBRIDGE POLICE,CLOSED,44 BRATTTLE ST,CAMBRIDGE,Officer dispatched to a report of two individuals arguing in the alley. Officer arrived as well as CPD and report individuals gone on arrival.,42.3737541,-71.1218741
07-22-2018,0,5:37 PM,THEFT REPORT,CLOSED,24 OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of stolen U.S. currency valued at $1050.00.,42.3781869,-71.1154884
07-22-2018,0,7:55 PM,SUSPICIOUS ACTIVITY,CLOSED,17 HARVARD YARD,CAMBRIDGE,Officers dispatched to a report of two individuals arguing in the area. Officers arrived and report individuals gone on arrival.,42.3743935,-71.1162572
07-21-2018,6,11:44 AM,FIRE,CLOSED,10 SHATTUCK ST,BOSTON,Officer dispatched to a report of a small mulch fire. Officer arrived as well as BFD who extinguished fire.,42.33522,-71.1035841
07-21-2018,6,5:00 PM,THEFT REPORT,CLOSED,107 AVE LOUIS PASTEUR,BOSTON,Officer dispatched to take a report of a stolen white and red Giordaro bicycle valued at $260.00. The reporting individual informed the officer that their bicycle was secured to the bike rack with a u-lock which was still attached to the bike rack.,42.3374553,-71.103876
07-21-2018,6,9:38 PM,THEFT REPORT,CLOSED,101 DUNSTER ST,CAMBRIDGE,Officer dispatched to take a report of a stolen Apple laptop valued at $900.00.,42.3704133,-71.1216494
07-21-2018,6,11:39 PM,ASSIST BOSTON POLICE,CLOSED,219 WESTERN AVE,ALLSTON,Officers dispatched to a report of a noise complaint. Officers arrived and advised individuala who were in a motor vehicle to turn music volume down.,42.3633391,-71.1308433
07-20-2018,5,8:25 AM,WARRANT ARREST,ARREST,175 N HARVARD ST,ALLSTON,"Officers dispatched to a report of an individual possibly engaging in drug activity behind the building. Officers arrived, located individual and conducted a field interview. The individual was run for wants/warrants with positive results results for an active warrant. The individual was then placed under arrest.",42.3641664,-71.1293777
07-20-2018,5,12:12 PM,WARRANT ARREST,ARREST,1525 MASSACHUSETTS AVE,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest with an active warrant attempting to hand out documents to staff members. Officers arrived, located individual and placed them under arrest.",42.3757321,-71.1189638
07-20-2018,5,4:21 PM,DEMONSTRATION,CLOSED,32 QUINCY ST,CAMBRIDGE,Officer dispatched to monitor a demonstration that went without incident.,42.3742185,-71.1141979
07-20-2018,5,6:05 PM,MOTOR VEHICLE ACCIDENT,CLOSED,52 OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of a motor vehicle accident with no personal injuries.,42.3799895,-71.1153309
07-20-2018,5,7:30 PM,ASSIST CAMBRIDGE POLICE,CLOSED,EVERETT ST / OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of a suspicious incident.,42.37981,-71.1164989
07-20-2018,5,9:26 PM,UNWANTED GUEST,CLOSED,9 HARVARD YARD,CAMBRIDGE,Officers dispatched to a report of an unwanted guest hanging outside of the building. Officers arrived and report individual gone on arrival.,42.3743935,-71.1162572
07-19-2018,4,10:36 AM,THREAT(S),OPEN,14 STORY ST,CAMBRIDGE,Officer dispatched to take a report of threats.,42.3737388,-71.1225472
07-19-2018,4,12:11 PM,THEFT REPORT,CLOSED,16 HARVARD YARD,CAMBRIDGE,"Officer dispatched to take a report of a forcible breaking and entering in which a black Skye backpack valued at $35.00, an Apple laptop valued at $1,500.00, textbooks valued at $300.00, computer accessories valued at $200.00, an HUID card and a calculator valued at $100.00 were stolen.",42.3743935,-71.1162572
07-19-2018,4,4:56 PM,SUSPICIOUS ACTIVITY,OPEN,12 EVERETT ST,CAMBRIDGE,Officer dispatched to take a report of a suspicious incident.,42.3797576,-71.1183362
07-19-2018,4,7:10 PM,THEFT REPORT,CLOSED,1 OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of a stolen black and green Under Armour backpack valued at $50.00 and a Microsoft laptop valued at $1.000.00.,42.376431,-71.1169182
07-19-2018,4,9:45 PM,SUSPICIOUS ACTIVITY,CLOSED,12 EVERETT ST,CAMBRIDGE,Officer dispatched to take a report of a suspicious incident.,42.3797576,-71.1183362
07-18-2018,3,11:45 AM,THEFT REPORT,CLOSED,58 PLYMPTON ST,CAMBRIDGE,Officer dispatched to take a report of a stolen silver bicycle valued at $100.00. The reporting individual informed the officer that their bicycle was left unsecured on the bike rack.,42.3706639,-71.1173144
07-18-2018,3,1:16 PM,THEFT REPORT,CLOSED,11 QUINCY ST,CAMBRIDGE,Officer dispatched to take a report of a stolen Samsung cell phone valued at $300.00.,42.372753,-71.1154886
07-17-2018,2,9:33 AM,MOTOR VEHICLE ACCIDENT,CLOSED,79 N HARVARD ST,ALLSTON,Officer dispatched to take a report of a motor vehicle accident with no personal injuries.,42.3667301,-71.127491
07-17-2018,2,10:02 AM,ANNOYING CALLS/TEXTS/EMAILS,CLOSED,1 OXFORD ST,CAMBRIDGE,Officer dispatched to take a report of annoying phone calls an individual received.,42.376431,-71.1169182
07-17-2018,2,10:17 AM,FIRE,CLOSED,1 STORY ST,CAMBRIDGE,"Officer dispatched to a report of smoke coming from the area. Officer arrived and report a 2 alarm fire that was extinguished by BFD, CFD and SPD. The cause of the fire is unknown at this time.",42.3742782,-71.1220972
07-17-2018,2,11:22 AM,THEFT REPORT,CLOSED,28 TRAVIS ST,ALLSTON,"Officer dispatched to take a report of a 4 stolen iPads valued at $2140.00, a cell phone valued at $200.00 and a Verizon Hotspot and wireless unit valued at $200.00 for a motor vehicle.",42.3621551,-71.1278739
07-17-2018,2,12:48 PM,UNWANTED GUEST,CLOSED,1563 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to a report of an unwanted guest in the building. Officer arrived and report individual gone on arrival.,42.3787182,-71.1194486
